Name,pr
"Cindy Walker",0.000111835958327059
"Peter Sarstedt",0.000111830266929148
"Richard Ashcroft",0.000111757532626828
"3 Doors Down",0.000111692422096168
"Our Lady Peace",0.000111643356739457
"Willie Nile",0.00011162368088861
"Audio Adrenaline",0.000111618216550565
"The Dramatics",0.000111617575406146
"Levi Stubbs",0.000111583171771931
"Jo Jo Gunne",0.000111558426388662
"Robert Cray",0.000111545890250445
"Feeder",0.000111542808235311
"King's X",0.00011151619994195
"John Gorka",0.00011149288361999
"Admiral Bailey",0.000111474127000466
"Rocket from the Crypt",0.000111456171778965
"B.J. Thomas",0.000111442220493889
"Shaggy",0.000111422581807519
"All Time Low",0.000111422581807519
"JosÃ© Carreras",0.000111411861755408
"PlÃ¡cido Domingo",0.000111411861755408
"Kelly Price",0.000111364116411646
"Phyllis Hyman",0.000111353166245268
"Redd Kross",0.000111349979164764
"Charlie Watts",0.000111329137543086
"Allan Sherman",0.000111322648503617
"Tom Scott",0.000111310785802714
"Buddy Clark",0.000111257594876637
"Pop Will Eat Itself",0.000111241689866747
"The Knife",0.000111129337294529
"Thursday",0.000111120519268756
"The Angels",0.000111097646097243
"Bratmobile",0.000111079214621149
"Lambchop",0.000111068678564414
"Tinariwen",0.000111041157145063
"Cranes",0.000111039444149716
"Lamont Dozier",0.000111030563378589
"Garbage",0.000111004470251961
"The Connells",0.000110988295475748
"RX Bandits",0.000110950362725784
"Oscar Brand",0.000110929386671854
"Adam Sandler",0.000110917653388609
"Grandaddy",0.000110892392466031
"Karla Bonoff",0.000110863476914282
"Orleans",0.000110839755333692
"Veruca Salt",0.000110832224207666
"LeAnn Rimes",0.000110818439383489
"Lyn Collins",0.000110818214024354
"Rudy Ray Moore",0.000110788533374019
"Pinback",0.000110740485522324
"Milli Vanilli",0.00011073417317614
"Scientist",0.00011072987975097
"Stereophonics",0.000110666659370794
"Girlschool",0.00011066621816557
"Down by Law",0.000110648469957878
"Chris Squire",0.00011059834182506
"Bobby Rydell",0.000110593774339827
"Donny Osmond",0.000110593774339827
"Tommy Sands",0.000110593774339827
"Lush",0.000110581333528528
"The Rivingtons",0.000110580870556085
"Zap Pow",0.000110579570017646
"Alejandro Sanz",0.000110545600869411
"Idris Muhammad",0.000110545600869411
"Shocking Blue",0.000110545600869411
"The Bats",0.000110545600869411
"Blake Shelton",0.000110545600869411
"Simple Plan",0.000110545600869411
"Bob Brookmeyer",0.000110545600869411
"Israel & New Breed",0.000110545600869411
"Marvin Hamlisch",0.000110545600869411
"Urbie Green",0.000110545600869411
"fIREHOSE",0.000110545600869411
"Pedro the Lion",0.000110545600869411
"Caedmon's Call",0.000110545600869411
"Godhead",0.000110545600869411
"David Wilcox",0.000110545600869411
"Najee",0.000110545600869411
"Mario",0.000110545600869411
"Howard Shore",0.000110545600869411
"Jason Aldean",0.000110545600869411
"Jimmy McPartland",0.000110545600869411
"Karunesh",0.000110545600869411
"Mecano",0.000110545600869411
"Men of Standard",0.000110545600869411
"Messiah",0.000110545600869411
"A Perfect Circle",0.000110545600869411
"Thirty Seconds to Mars",0.000110545600869411
"Danny Elfman",0.000110545600869411
"Jazmine Sullivan",0.000110545600869411
"Angels & Airwaves",0.000110545600869411
"Los Campesinos!",0.000110545600869411
"Poncho Sanchez",0.000110545600869411
"Poi Dog Pondering",0.000110545600869411
"Peter Bjorn and John",0.000110545600869411
"Mumford & Sons",0.000110545600869411
"Easton Corbin",0.000110545600869411
"Local Natives",0.000110545600869411
"Gallant",0.000110545600869411
"The Lumineers",0.000110545600869411
"The Middle East",0.000110545600869411
"Vybz Kartel",0.000110545600869411
"Popcaan",0.000110545600869411
"Tommy Lee",0.000110545600869411
"Harold Land",0.00011053850859014
"The Foundations",0.000110536515343167
"The Outsiders",0.000110536515343167
"The Balfa Brothers",0.000110530872722843
"Bobby Vee",0.000110502171332852
"Rick Astley",0.000110387985003419
"Jack DeJohnette",0.00011037245195553
"Jessica Andrews",0.000110371275698414
"Lucia Mendez",0.000110363373833292
"Andy Kim",0.000110350875974533
"Extreme",0.000110334562177015
"The Beta Band",0.000110321681575713
"Alec Wilder",0.000110313577457833
"Billy May",0.000110313577457833
"Goldfrapp",0.000110312960517216
"Al Stewart",0.000110302038965244
"Tullycraft",0.000110299067419108
"The Silhouettes",0.000110294900469113
"Danny & the Juniors",0.000110294900469113
"Jagged Edge",0.00011026810076315
"Mindy McCready",0.000110252906876593
"Shadows Fall",0.000110230787199321
"Jean-Jacques Perrey",0.00011020449208416
"Mason Williams",0.00011020449208416
"LeVert",0.000110194808494168
"Tommy Flanagan",0.000110189441646643
"Triumph",0.000110186031186411
"a-ha",0.000110152891465915
"Steve Howe",0.000110059800780673
"Paquito D'Rivera",0.000110017303648214
"O.A.R.",0.000110005337125971
"Ray LaMontagne",0.000109887062323911
"Arthur Conley",0.000109866039547842
"Terry Gibbs",0.000109857327509204
"Cat Anderson",0.000109845820143455
"Adriano Celentano",0.000109842606030898
"Poison",0.000109810499661667
"Mac McAnally",0.000109808888179826
"Utopia",0.000109795101878764
"Tom Morello",0.000109794610684954
"Pablo MilanÃ©s",0.000109790041082416
"Thee Oh Sees",0.000109727085327177
"Superdrag",0.000109721126125151
"Paul Collins",0.000109705819596235
"Jerry Rivera",0.000109685920524379
"Chico O'Farrill",0.000109685589701766
"Brigitte Fontaine",0.000109685100528193
"Crime & the City Solution",0.000109647889013369
"Incognito",0.000109636491520327
"Pirates of the Mississippi",0.00010963371278913
"Egg Hunt",0.000109534255243029
"Foghat",0.000109531547688609
"Lee Ritenour",0.000109510034973605
"Ultra Vivid Scene",0.000109440412205334
"Spanky & Our Gang",0.00010941544790725
"John Abercrombie",0.000109388963861211
"Sammy Kershaw",0.000109376292951934
"Busted",0.000109376292951934
"Junior Mance",0.000109321304178591
"Helen Merrill",0.000109319009153238
"Three Days Grace",0.00010931782755606
"Kandi",0.00010931782755606
"Matt Monro",0.000109287799151122
"Santo & Johnny",0.000109279382458396
"The Crew Cuts",0.000109273225818444
"Tom Robinson Band",0.000109270767025643
"Tuxedomoon",0.000109255118676094
"Leatherface",0.000109219120028581
"Eddie Harris",0.000109181408299021
"Slim Smith",0.000109171073583116
"Yabby You",0.000109171073583116
"Mikey Dread",0.000109154283005358
"Sabu Martinez",0.000109062527387808
"Sugar Ray",0.000109061479281844
"Lonestar",0.000109057390792622
"The Brian Jonestown Massacre",0.000109037809081085
"Dave Alvin",0.000109035840332353
"Johnny Gill",0.000109018032498884
"Diana Krall",0.000109017404054748
"Andrew Bird",0.000109010314803946
"The Bothy Band",0.000108999905494029
"Millie Small",0.000108999847374081
"Johnny Maestro",0.000108994818572509
"The Chills",0.00010897673408049
"Liz Story",0.00010897671731227
"Jello Biafra",0.000108973237756256
"The Paul Butterfield Blues Band",0.000108947088396307
"Sugababes",0.000108942192894051
"R. Stevie Moore",0.000108936654158095
"Laurindo Almeida",0.000108843514431929
"Translator",0.000108843398524304
"Glenn Gould",0.000108838412641662
"George Thorogood",0.00010880026021371
"Charlie Robison",0.000108725541418685
"Mark Ronson",0.000108702977489082
"Four Year Strong",0.000108702977489082
"Comeback Kid",0.000108702977489082
"Blue",0.000108702977489082
"Mad Season",0.000108669789737633
"K.T. Oslin",0.000108520023216751
"Betty Everett",0.000108517000568098
"Gloria Lynne",0.000108517000568098
"Cockney Rejects",0.000108510921026943
"World Party",0.000108508128930305
"Take 6",0.000108487924916357
"Danny Thompson",0.000108484848837234
"Frankie Ruiz",0.000108456074250437
"Steve Harley",0.000108417075614785
"Billy Dean",0.000108407901387652
"Suzanne Ciani",0.000108396674787628
"Smokie Norful",0.00010836653075406
"Bernie Worrell",0.000108358454219583
"B2K",0.000108335348596008
"Half Pint",0.000108327134769336
"Yazoo",0.000108311477791553
"Rhonda Vincent",0.00010829862274001
"Bud Shank",0.000108289536835191
"Poe",0.000108286189681548
"Caravan",0.000108246138489359
"Mick Taylor",0.000108246138489359
"Lyres",0.000108245961965039
"Alfredo Gutierrez",0.000108239859948975
"Roberto Torres",0.000108239859948975
"Lisandro Meza",0.000108239859948975
"DiÃ³medes DÃ­az",0.000108239859948975
"Los Corraleros de Majagual",0.000108239859948975
"The Brand New Heavies",0.000108234022681392
"Manos Hadjidakis",0.000108232287540777
"Jerry Garcia Band",0.000108159762255078
"Timi Yuro",0.000108156306375148
"Steve Vai",0.000108096235599379
"Amerie",0.000108090054242708
"The Mars Volta",0.000108090054242708
"B-Movie",0.000108090054242708
"Kelly Rowland",0.000108090054242708
"Bill Frisell",0.000108090054242708
"The Juliana Theory",0.000108090054242708
"IsmaÃ«l LÃ´",0.000108090054242708
"Christopher Williams",0.000108090054242708
"Garnett Silk",0.000108090054242708
"The Dave Brubeck Quartet",0.000108090054242708
"John Coltrane Quartet",0.000108090054242708
"Miles Davis Quintet",0.000108090054242708
"Thelonious Monk Quartet",0.000108090054242708
"Zero 7",0.000108090054242708
"Casino Versus Japan",0.000108090054242708
"Ciara",0.000108090054242708
"Hot Hot Heat",0.000108090054242708
"Hubert Laws",0.000108090054242708
"Deerhunter",0.000108090054242708
"Marvin Sease",0.000108090054242708
"The Weepies",0.000108090054242708
"Taylor Swift",0.000108090054242708
"Gilberto Santa Rosa",0.000108090054242708
"Rufus & Chaka Khan",0.000108090054242708
"Goldfinger",0.000108090054242708
"Xiu Xiu",0.000108090054242708
"Electronic",0.000108090054242708
"Carrie Underwood",0.000108090054242708
"Aaron Carter",0.000108090054242708
"Donell Jones",0.000108090054242708
"Colt Ford",0.000108090054242708
"Nosaj Thing",0.000108090054242708
"Frank Reyes",0.000108090054242708
"Camilo Sesto",0.000108090054242708
"RaulÃ­n RodrÃ­guez",0.000108090054242708
"A*Teens",0.000108090054242708
"Lorn",0.000108090054242708
"Fat Freddy's Drop",0.000108090054242708
"Bono",0.00010807957794844
"Julian Bream",0.000108055224443633
"Jessie Hill",0.000108044688787589
"The Blues Brothers",0.000108014784734508
"Allan Jones",0.000107980971522777
"Jack Jones",0.000107972365921283
"Jay & the Americans",0.000107948184344391
"Warrant",0.000107943717558329
"Paul Brady",0.000107913063750033
"Andy Irvine",0.000107913063750033
"Jewel",0.00010790447986876
"Feist",0.000107853990578522
"The Posies",0.00010784478721087
"David Houston",0.000107786470692748
"Iron and Wine",0.000107782308072452
"John Scofield",0.000107777013291617
"Clint Eastwood",0.000107755068102397
"Savatage",0.000107704125439851
"Daniel Santos",0.000107701583240134
"The Plimsouls",0.000107675522671336
"The Rippingtons",0.000107673731462707
"The Thermals",0.0001076526637013
"Son Volt",0.000107588400723745
"Enigma",0.000107559121678705
"Clutch",0.000107535974744412
"Bettye Swann",0.000107472047321476
"The Beautiful South",0.000107427568384598
"Allan Holdsworth",0.000107421529401017
"Tommy Bolin",0.000107421529401017
"Tony Levin",0.000107419203602933
"Pure Prairie League",0.000107398412061755
"Charlie Palmieri",0.000107397688653505
"Ohio Express",0.000107348128230824
"Fourplay",0.00010729561268701
"Puffy AmiYumi",0.000107295142215499
"Marc Almond",0.000107271538700474
"Rusted Root",0.000107258020029601
"Jill Sobule",0.000107240536028567
"The Wallflowers",0.000107232561769891
"Scissor Sisters",0.000107232561769891
"Rufus Wainwright",0.000107232561769891
"The International Submarine Band",0.000107231100200361
"Della Reese",0.000107227059020868
"Big & Rich",0.000107172597261303
"Sugar",0.000107169908850654
"JoÃ£o Donato",0.000107168665702337
"Luther Allison",0.000107165599112962
"Elisa",0.00010709876297732
"Daryle Singletary",0.000107092733957095
"Laidback Luke",0.000106963792530217
"Ghost",0.00010694414504339
"Ronnie James Dio",0.000106900462012828
"Snapcase",0.000106826427870991
"Silverchair",0.00010682534222426
"Mary Margaret O'Hara",0.000106765704999348
"Blancmange",0.000106716449759891
"Jeff Wayne",0.000106708407844228
"ChantÃ© Moore",0.00010667807270576
"Vanessa Paradis",0.000106657330907031
"Mr. Fingers",0.000106651056023306
"China Crisis",0.000106620455981601
"Chris Whitley",0.000106618585546764
"Michael Ball",0.000106580325821611
"Brian Hyland",0.000106580325821611
"Ed Bruce",0.00010657577767385
"TrentemÃ¸ller",0.00010655196566496
"Sam Rivers",0.000106551651244683
"Miami Sound Machine",0.000106515978913479
"Eric BenÃ©t",0.000106510654015183
"Fuel",0.000106510262007347
"Junior Brown",0.000106507507257237
"Marillion",0.000106464527551215
"Tracey Thorn",0.00010645302315824
"Brewer & Shipley",0.00010645302315824
"The Irish Rovers",0.00010645302315824
"Mark Harris",0.00010645302315824
"Michael Card",0.00010645302315824
"Lakeside",0.00010645302315824
"Karyn White",0.00010645302315824
"Cross Canadian Ragweed",0.00010645302315824
"Crystal Lewis",0.00010645302315824
"Caron Wheeler",0.00010645302315824
"Keith Relf",0.00010645302315824
"Mastodon",0.00010645302315824
"Okkervil River",0.00010645302315824
"Ashley Tisdale",0.00010645302315824
"The Wonder Stuff",0.00010645302315824
"The Soup Dragons",0.00010645302315824
"Gerald Albright",0.00010645302315824
"Alejandra GuzmÃ¡n",0.00010645302315824
"Sasha",0.00010645302315824
"Armin van Buuren",0.00010645302315824
"Natasha Bedingfield",0.00010645302315824
"Milly Quezada",0.00010645302315824
"Darryl Worley",0.00010645302315824
"Fun Lovin' Criminals",0.00010645302315824
"Grizzly Bear",0.00010645302315824
"The Easy Riders",0.00010645302315824
"Surface",0.00010645302315824
"Emmure",0.00010645302315824
"Ronnie Dunn",0.00010645302315824
"Fila Brazillia",0.000106451188090997
"Edie Brickell & New Bohemians",0.000106444010205082
"Susan Tedeschi",0.000106433096079833
"Preservation Hall Jazz Band",0.0001064132189138
"Kashif",0.000106389611849135
"Temple of the Dog",0.000106382061484434
"Loggins & Messina",0.000106375125103323
"King Floyd",0.000106345362701464
"The Soul Survivors",0.000106345362701464
"Patra",0.000106329375532042
"Sister Nancy",0.000106329375532042
"Belly",0.000106325495018527
"Gang Green",0.000106315532594659
"Steve Miller Band",0.000106306034971393
"Los Panchos",0.000106292995022951
"Kay Thompson",0.000106276041372214
"Silver Jews",0.0001062735188697
"Mary Black",0.00010622155425977
"Paul Revere & the Raiders",0.000106219945084538
"Dianne Reeves",0.000106164941435927
"Djivan Gasparyan",0.000106160828432749
"Changing Faces",0.000106159319878438
"Jimmy McGriff",0.000106139982207148
"The Browns",0.000106077834053843
"Bobby CapÃ³",0.000106070563208151
"Bastille",0.000106057260479468
"Morphine",0.00010604981490649
"Egg",0.000106022417202883
"Nara LeÃ£o",0.000106021651781604
"Blaze Foley",0.000106006560135203
"Interpol",0.000105969969068631
"Robbie Robertson",0.000105968789976415
"k.d. lang",0.000105967481338223
"Danielle Dax",0.000105961854395392
"Cast",0.000105957294644009
"The Hondells",0.000105954038434935
"Tift Merritt",0.000105948333172965
"Kleeer",0.000105939042418587
"Mtume",0.000105939042418587
"The Friends of Distinction",0.000105929047468003
"Modern English",0.000105874200822087
"The Box Tops",0.00010587388005842
"Chuck Rainey",0.000105866085902936
"Verdine White",0.000105866085902936
"Joey McIntyre",0.000105828286082091
"The Rockets",0.000105827469312332
"Flora Purim",0.000105821682930477
"Sheb Wooley",0.000105788593429308
"Warne Marsh",0.000105767865097523
"Tony Rice",0.000105747405465513
"Hot Rize",0.000105747405465513
"Jerry Douglas",0.000105747405465513
"P.P. Arnold",0.00010569339721751
"Shirley Ellis",0.00010569339721751
"Gloria Jones",0.00010569339721751
"June Tabor",0.000105691127416207
"The Streets",0.000105677737327716
"Rick Nielsen",0.000105648530232728
"The Lounge Lizards",0.000105645135250368
"Aunt Molly Jackson",0.000105564426231013
"Rose Maddox",0.000105564426231013
"Lone Justice",0.000105553555529411
"Josh Ritter",0.000105540706895602
"Kitty Kallen",0.00010552986285182
"Ratt",0.000105509940473312
"Kim Wilde",0.000105504495962871
"Carman",0.000105479349983807
"Rachelle Ferrell",0.000105446363564966
"Deborah Cox",0.000105442783910516
"Ronnie Foster",0.000105413434446344
"Phil Ramone",0.000105413434446344
"Arif Mardin",0.000105413434446344
"Johnny Bond",0.000105334798255694
"The Cyrkle",0.000105322870196079
"Harpers Bizarre",0.000105322870196079
"The Dillinger Escape Plan",0.000105284902702662
"Jon Anderson",0.000105283715240762
"Sizzla",0.000105283715240762
"Montgomery Gentry",0.000105283715240762
"The Duprees",0.000105283715240762
"The Skyliners",0.000105283715240762
"The Faint",0.000105283715240762
"Charlie Ventura",0.000105283715240762
"Coheed and Cambria",0.000105283715240762
"Bebe Neuwirth",0.000105283715240762
"Mitzi Gaynor",0.000105283715240762
"Craig David",0.000105283715240762
"Lamb",0.000105283715240762
"The Deele",0.000105283715240762
"Roger Waters",0.000105283715240762
"Downset",0.000105283715240762
"Eddie Vedder",0.000105283715240762
"Dave Grohl",0.000105283715240762
"The Blasters",0.000105283715240762
"Lafayette Afro Rock Band",0.000105283715240762
"Cymande",0.000105283715240762
"Mandrill",0.000105283715240762
"Next",0.000105283715240762
"Bernard ""Pretty"" Purdie",0.000105283715240762
"Gino Soccio",0.000105283715240762
"Switch",0.000105283715240762
"Ladytron",0.000105283715240762
"Jaheim",0.000105283715240762
"Raheem DeVaughn",0.000105283715240762
"McFly",0.000105283715240762
"Further Seems Forever",0.000105283715240762
"Sleigh Bells",0.000105283715240762
"Grimes",0.000105283715240762
"Paul Motian",0.000105225759439896
"Helen Reddy",0.000105183541969917
"Bebo ValdÃ©s",0.000105139126416775
"Rey Ruiz",0.00010511905632626
"Wilfrido Vargas",0.00010511905632626
"Ronnie Laws",0.000105115931055176
"Al Kooper",0.000105113179897326
"Melanie C",0.000105111523452195
"Carnivore",0.00010509857853879
"Madball",0.000105088830587849
"Cutty Ranks",0.000105068210381232
"Jennifer Love Hewitt",0.000105060992283399
"Ash",0.000105049853657266
"Seaweed",0.00010504626299487
"Rebirth Brass Band",0.000105005977244401
"Camille Yarbrough",0.000104993208503192
"Tsunami Bomb",0.000104988831441321
"Bruce Dickinson",0.00010498330349803
"Claus Ogerman",0.000104961839393923
"Johnny Guarnieri",0.000104961839393923
"Songs: Ohia",0.000104959835830371
"Tygers of Pan Tang",0.000104938743071857
"Lenny Williams",0.000104910447114555
"Nightwish",0.000104815247055494
"Racer X",0.000104782543938509
"Chris Smither",0.000104768424034064
"Chely Wright",0.000104747329926276
"The Jesters",0.000104731033367252
"Kirsty MacColl",0.000104691357319753
"Cinderella",0.00010467476886528
"Jimmy Giuffre",0.000104642971163933
"Sonny Bono",0.000104620511560756
"Cassius Clay",0.000104609432672577
"James McMurtry",0.000104592533222292
"Guadalcanal Diary",0.000104588882241361
"Peter Murphy",0.000104576976349561
"Blue Mitchell",0.00010457298621206
"Great White",0.000104543232203134
"Jimmy Barnes",0.000104539527417172
"The Primitives",0.000104519668892255
"Angela Winbush",0.000104515271108235
"Erma Franklin",0.000104509519607194
"T.S.O.L.",0.000104504289858664
"Dicks",0.000104477455599876
"Stealers Wheel",0.000104425466413658
"Beth Hart",0.000104406734302654
"Sin Bandera",0.000104406734302654
"Chayanne",0.000104406734302654
"Bleeding Through",0.000104406734302654
"Stray Cats",0.000104406734302654
"Cody ChesnuTT",0.000104406734302654
"Elbow",0.000104406734302654
"Funeral for a Friend",0.000104406734302654
"RocÃ­o DÃºrcal",0.000104406734302654
"Puddle of Mudd",0.000104406734302654
"Diego Torres",0.000104406734302654
"Alexandre Pires",0.000104406734302654
"New Musik",0.000104406734302654
"Brandi Carlile",0.000104406734302654
"Metric",0.000104406734302654
"Lily Allen",0.000104406734302654
"Anthony Hamilton",0.000104406734302654
"Mina",0.000104406734302654
"The Dangerous Summer",0.000104406734302654
"Thom Yorke",0.000104406734302654
"Mae",0.000104406734302654
"Relient K",0.000104406734302654
"Alex Van Halen",0.000104406734302654
"Immature",0.000104406734302654
"Ralph Burns",0.000104406734302654
"Mel Lewis",0.000104406734302654
"Russ Taff",0.000104406734302654
"Holly Dunn",0.000104406734302654
"The Wonder Years",0.000104406734302654
"Cash Cash",0.000104406734302654
"Slim",0.000104406734302654
"The Wanted",0.000104406734302654
"Bridgit Mendler",0.000104406734302654
"One Direction",0.000104406734302654
"Zedd",0.000104406734302654
"King Krule",0.000104406734302654
"Bombay Bicycle Club",0.000104406734302654
"Nicky Romero",0.000104406734302654
"La Dispute",0.000104406734302654
"J Balvin",0.000104406734302654
"Spirit of the West",0.000104405663846762
"Svend Asmussen",0.00010438881817997
"The Gentrys",0.000104341769093129
"Junior Reid",0.000104321321709911
"Keith Emerson",0.000104301922094227
"Odyssey",0.000104301013192209
"Tito Rodriguez",0.000104269458680901
"Pete ""El Conde"" RodrÃ­guez",0.000104269458680901
"Brand X",0.000104233568720324
"The Chantays",0.000104229606183638
"John Conlee",0.000104213852967363
"The Babys",0.000104213186570064
"Tony Trischka",0.000104199256442846
"Old & In the Way",0.000104199256442846
"Martha Wash",0.00010415474978464
"Frankie Miller",0.000104129630428466
"Rick Derringer",0.000104126715827679
"Jackie Paris",0.000104105782588272
"Laid Back",0.00010408221327036
"Divine",0.00010408221327036
"Vengaboys",0.00010406515093211
"ATB",0.00010406515093211
"Millencolin",0.000104052622041215
"Piebald",0.000104010129361508
"The Georgia Satellites",0.000103996243472424
"Masters of Reality",0.000103992341528148
"J. Holiday",0.00010399053061758
"Leroy Hutson",0.00010399053061758
"Stan Levey",0.000103968340119197
"Ed Ames",0.000103963311674649
"Lenny Welch",0.000103963311674649
"Jerry Vale",0.000103963311674649
"Al Martino",0.000103963311674649
"Gene Watson",0.000103953246706448
"Rotary Connection",0.00010394225240998
"Vickie Winans",0.000103901900523691
"Caifanes",0.000103860843183319
"La Ley",0.000103860843183319
"El Tri",0.000103860843183319
"Mano Negra",0.000103860843183319
"Donna Fargo",0.000103777372992562
"BBMak",0.000103733510593164
"Sharon Jones & the Dap-Kings",0.000103724638017458
"The Headhunters",0.000103724638017458
"Tamba Trio",0.000103724638017458
"Chris Cagle",0.000103724638017458
"Chantal Kreviazuk",0.000103724638017458
"Little Big Town",0.000103724638017458
"Ray J",0.000103724638017458
"Pretty Ricky",0.000103724638017458
"Paul Overstreet",0.000103724638017458
"Steps",0.000103724638017458
"Marques Houston",0.000103724638017458
"Broadcast",0.000103724638017458
"Peter Allen",0.000103724147419862
"Bryan White",0.000103699402639605
"The Brecker Brothers",0.000103695132024709
"George Morgan",0.000103640770147086
"Technotronic",0.000103623127864212
"Pablo Cruise",0.000103603050089956
"The Tymes",0.000103596213042271
"Ray Nance",0.000103582826610689
"LFO",0.000103582494320195
"New Model Army",0.000103564524209292
"Nic Jones",0.000103549441027569
"Jonas Brothers",0.000103485422612489
"Hannah Montana",0.000103485422612489
"The Script",0.000103485422612489
"Anastacia",0.000103433876736712
"Exhorder",0.000103405778071242
"Billy Ocean",0.000103366951025244
"The Knickerbockers",0.000103351885407866
"The McCoys",0.000103351885407866
"Hoobastank",0.000103312842891223
"Belinda Carlisle",0.000103311708702028
"Katrina & the Waves",0.000103311708702028
"Silvio RodrÃ­guez",0.000103311045603089
"Tindersticks",0.000103308200285444
"Luis Alberto Spinetta",0.000103301545638577
"Pescado Rabioso",0.000103301545638577
"Enchantment",0.00010329206143401
"The Jon Spencer Blues Explosion",0.000103261011723437
"General Public",0.000103222346714616
"Inner Circle",0.00010321885865439
"The Upsetters",0.00010321885865439
"Bob Sinclar",0.000103178960989302
"Kruder & Dorfmeister",0.000103178960989302
"Jacques Dutronc",0.000103178960989302
"ToÃ±o Rosario",0.000103178960989302
"Grupo ManÃ­a",0.000103178960989302
"Voodoo Glow Skulls",0.000103178960989302
"DeVotchKa",0.000103178960989302
"David Morales",0.000103178960989302
"Roger Sanchez",0.000103178960989302
"Howie Day",0.000103178960989302
"Arctic Monkeys",0.000103178960989302
"Ugly Casanova",0.000103178960989302
"Of Montreal",0.000103178960989302
"The Vapors",0.000103178960989302
"Adina Howard",0.000103178960989302
"The Dead Weather",0.000103178960989302
"Skillet",0.000103178960989302
"Paolo Nutini",0.000103178960989302
"Steve Perry",0.000103178960989302
"John Waite",0.000103178960989302
"Dr. Dog",0.000103178960989302
"EmilÃ­ana Torrini",0.000103178960989302
"The Olivia Tremor Control",0.000103178960989302
"LSG",0.000103178960989302
"New Grass Revival",0.000103177455805166
"Blue Rodeo",0.000103144192567641
"Peaches & Herb",0.000103138518287746
"Jimmy Dawkins",0.000103136028989996
"Shelley Fabares",0.000103131999316601
"Captain Beyond",0.000103102508446133
"Romeo Void",0.000103099773031585
"Train",0.000103085882251093
"Tracy Bonham",0.000103085588451255
"French Kicks",0.000103057395880159
"Urge Overkill",0.00010300494508569
"Labi Siffre",0.000103003462197994
"4 Non Blondes",0.000103003026573469
"Crucifix",0.000102994763154385
"Hula",0.000102994763154385
"Inner City",0.000102992029826438
"The Sound",0.000102890322430031
"K-Ci & JoJo",0.000102883817413044
"Kings of Convenience",0.000102871214819046
"The Avett Brothers",0.000102871214819046
"Band of Horses",0.000102871214819046
"Fleet Foxes",0.000102871214819046
"Haircut 100",0.000102864049820615
"Go West",0.00010281891977784
"Charlie Chaplin",0.000102812098387872
"Dar Williams",0.000102778427834982
"K.P. & Envyi",0.00010276906094465
"Scandal",0.000102739661256643
"Patti LuPone",0.000102732497966265
"Soulwax",0.000102732497966265
"Third World",0.000102732497966265
"Jimmie Vaughan",0.000102732497966265
"The Dresden Dolls",0.000102732497966265
"Eric Carmen",0.000102732497966265
"Maze",0.000102732497966265
"Arcade Fire",0.000102732497966265
"Joseph Arthur",0.000102732497966265
"Capleton",0.000102732497966265
"Sneaky Pete Kleinow",0.000102732497966265
"Linda Eder",0.000102732497966265
"Gorillaz",0.000102732497966265
"Joyce",0.000102732497966265
"The Album Leaf",0.00010270095836172
"Cassius",0.000102693674974142
"Girls at Our Best!",0.000102648889110611
"Brownsville Station",0.000102630931073966
"The West Coast Pop Art Experimental Band",0.000102615990829089
"Cybotron",0.000102610829534685
"Freestyle",0.000102610829534685
"John Stewart",0.000102592629149714
"Mungo Jerry",0.000102586843363005
"Huey Lewis",0.000102488137790062
"Doug Kershaw",0.000102472208395333
"Maxine Brown",0.000102465093376573
"Three Dog Night",0.000102440068061103
"Vicki Sue Robinson",0.000102439633458305
"Heatwave",0.000102428241199612
"James Mason",0.000102428241199612
"Alvin Lee",0.000102402797307875
"Hopeton Lewis",0.000102376173292941
"t.A.T.u.",0.000102360445447068
"Taylor Dayne",0.000102360445447068
"Alex de Grassi",0.000102360445447068
"Labradford",0.000102360445447068
"Ivy",0.000102360445447068
"Charlie Byrd",0.000102360445447068
"Herb Ellis",0.000102360445447068
"Altered Images",0.000102360445447068
"Mudvayne",0.000102360445447068
"April March",0.000102360445447068
"Coal Chamber",0.000102360445447068
"Powerman 5000",0.000102360445447068
"Leona Lewis",0.000102360445447068
"Demi Lovato",0.000102360445447068
"Static-X",0.000102359527913447
"A.C. Reed",0.000102348113121741
"Judge",0.000102344591944046
"Chapterhouse",0.00010221417114994
"Paula Cole",0.000102210248819904
"Cowboy Mouth",0.000102199409901651
"SisqÃ³",0.00010219648202925
"Day26",0.00010219648202925
"Wilbert Harrison",0.000102191040344251
"Marine Girls",0.0001021764445978
"Porcupine Tree",0.000102109089726472
"Gregory Abbott",0.000102098239663821
"Ralph Tresvant",0.000102098239663821
"Kate Wolf",0.000102078650156855
"Shriekback",0.000102045631776978
"Queens of the Stone Age",0.000102045631776978
"M. Ward",0.000102045631776978
"moe.",0.000102045631776978
"Donavon Frankenreiter",0.000102045631776978
"The Shamen",0.000102045631776978
"Will Downing",0.000102025964241951
"Poison the Well",0.000102018647985346
"Lamb of God",0.000102018647985346
"Nena",0.00010196993063225
"The Rentals",0.000101956537366967
"John Cooper Clarke",0.000101950912415864
"Rita Coolidge",0.000101942575514305
"Jeff Lorber",0.000101904922075903
"Cornelius Brothers & Sister Rose",0.000101899147328451
"Pilot",0.00010186049710058
"Lonnie Liston Smith",0.000101782395639018
"Chad & Jeremy",0.000101775791488329
